Label,Worksheet ,Beginning Line , Ending Line,Begin Column,Ending Column ,Usage,NOTES 
B_1_C0_38,B000001,3800,3829,0,0,NUMERIC,
B_1_C0_39,B000001,3900,3929,0,0,NUMERIC,
B_1_C0_39,B000001,3070,3079,0,0,NUMERIC,
B_1_C0_4,B000001,400,449,0,0,NUMERIC,
B_1_C0_40,B000001,4000,4029,0,0,NUMERIC,
B_1_C0_40,B000001,3020,3029,0,0,NUMERIC,
B_1_C0_41,B000001,4100,4129,0,0,NUMERIC,
B_1_C0_41,B000001,3450,3459,0,0,NUMERIC,
B_1_C0_41,B000001,3630,3639,0,0,NUMERIC,
B_1_C0_41,B000001,3440,3449,0,0,NUMERIC,
B_1_C0_41,B000001,3030,3039,0,0,NUMERIC,
B_1_C0_41,B000001,3260,3269,0,0,NUMERIC,
B_1_C0_41,B000001,3230,3239,0,0,NUMERIC,
B_1_C0_41,B000001,3430,3439,0,0,NUMERIC,
B_1_C0_42,B000001,4200,4229,0,0,NUMERIC,
B_1_C0_42,B000001,3470,3479,0,0,NUMERIC,
B_1_C0_42,B000001,3320,3329,0,0,NUMERIC,
B_1_C0_42,B000001,3190,3199,0,0,NUMERIC,
B_1_C0_43,B000001,4300,4329,0,0,NUMERIC,
B_1_C0_44,B000001,4400,4429,0,0,NUMERIC,
B_1_C0_44,B000001,3480,3489,0,0,NUMERIC,
B_1_C0_44,B000001,3060,3069,0,0,NUMERIC,
B_1_C0_44,B000001,3350,3359,0,0,NUMERIC,
B_1_C0_44,B000001,3240,3249,0,0,NUMERIC,
B_1_C0_44,B000001,3380,3389,0,0,NUMERIC,
B_1_C0_44,B000001,3050,3059,0,0,NUMERIC,
B_1_C0_44,B000001,3180,3189,0,0,NUMERIC,
B_1_C0_44,B000001,3650,3659,0,0,NUMERIC,
B_1_C0_44,B000001,3420,3429,0,0,NUMERIC,
B_1_C0_44,B000001,3390,3399,0,0,NUMERIC,
B_1_C0_44,B000001,3360,3369,0,0,NUMERIC,
B_1_C0_44,B000001,3640,3649,0,0,NUMERIC,
B_1_C0_44,B000001,3340,3349,0,0,NUMERIC,
B_1_C0_46,B000001,4600,4629,0,0,NUMERIC,
B_1_C0_47,B000001,4700,4729,0,0,NUMERIC,
B_1_C0_48,B000001,4800,4829,0,0,NUMERIC,
B_1_C0_49,B000001,4900,4929,0,0,NUMERIC,
B_1_C0_49,B000001,3560,3569,0,0,NUMERIC,
B_1_C0_5,B000001,500,519,0,0,NUMERIC,
B_1_C0_50,B000001,5000,5029,0,0,NUMERIC,
B_1_C0_50,B000001,3530,3539,0,0,NUMERIC,
B_1_C0_51,B000001,5100,5129,0,0,NUMERIC,
B_1_C0_52,B000001,5200,5229,0,0,NUMERIC,
B_1_C0_53,B000001,5300,5329,0,0,NUMERIC,
B_1_C0_53,B000001,3280,3289,0,0,NUMERIC,
B_1_C0_53,B000001,3290,3299,0,0,NUMERIC,
B_1_C0_53,B000001,3160,3179,0,0,NUMERIC,
B_1_C0_53,B000001,3620,3629,0,0,NUMERIC,
B_1_C0_53,B000001,3140,3159,0,0,NUMERIC,
B_1_C0_53,B000001,3370,3379,0,0,NUMERIC,
B_1_C0_53,B000001,3120,3129,0,0,NUMERIC,
B_1_C0_54,B000001,5400,5429,0,0,NUMERIC,
B_1_C0_55,B000001,5500,5529,0,0,NUMERIC,
B_1_C0_56,B000001,5600,5629,0,0,NUMERIC,
B_1_C0_58,B000001,5800,5829,0,0,NUMERIC,
B_1_C0_59,B000001,3040,3049,0,0,NUMERIC,
B_1_C0_59,B000001,3250,3259,0,0,NUMERIC,
B_1_C0_59,B000001,3580,3589,0,0,NUMERIC,
B_1_C0_59,B000001,3550,3559,0,0,NUMERIC,
B_1_C0_59,B000001,3520,3529,0,0,NUMERIC,
B_1_C0_59,B000001,3950,3999,0,0,NUMERIC,
B_1_C0_6,B000001,600,600,0,0,NUMERIC,
B_1_C0_6,B000001,1160,1179,0,0,NUMERIC,
B_1_C0_6,B000001,660,669,0,0,NUMERIC,
B_1_C0_6,B000001,620,629,0,0,NUMERIC,
B_1_C0_6,B000001,1140,1159,0,0,NUMERIC,
B_1_C0_6,B000001,640,649,0,0,NUMERIC,
B_1_C0_6,B000001,630,639,0,0,NUMERIC,
B_1_C0_6,B000001,650,659,0,0,NUMERIC,
B_1_C0_6,B000001,610,619,0,0,NUMERIC,
B_1_C0_60,B000001,6000,6099,0,0,NUMERIC,
B_1_C0_61,B000001,6100,6119,0,0,NUMERIC,
B_1_C0_6201,B000001,6201,6210,0,0,NUMERIC,
B_1_C0_63,B000001,4040,4049,0,0,NUMERIC,
B_1_C0_63,B000001,4050,4059,0,0,NUMERIC,
B_1_C0_63,B000001,4950,4999,0,0,NUMERIC,
B_1_C0_6350,B000001,6310,6319,0,0,NUMERIC,
B_1_C0_6350,B000001,6350,6364,0,0,NUMERIC,
B_1_C0_6360,B000001,6320,6344,0,0,NUMERIC,
B_1_C0_66,B000001,6600,6619,0,0,NUMERIC,
B_1_C0_66,B000001,6620,6624,0,0,NUMERIC,
B_1_C0_67,B000001,6700,6719,0,0,NUMERIC,
B_1_C0_67,B000001,6720,6724,0,0,NUMERIC,
B_1_C0_68,B000001,5950,5999,0,0,NUMERIC,
B_1_C0_69,B000001,6900,6909,0,0,NUMERIC,
B_1_C0_6910,B000001,6910,6919,0,0,NUMERIC,
B_1_C0_6920,B000001,6920,6929,0,0,NUMERIC,
B_1_C0_6930,B000001,6930,6939,0,0,NUMERIC,
B_1_C0_6940,B000001,6940,6949,0,0,NUMERIC,
B_1_C0_7,B000001,700,719,0,0,NUMERIC,
B_1_C0_71,B000001,7100,7109,0,0,NUMERIC,
B_1_C0_8,B000001,800,819,0,0,NUMERIC,
B_1_C0_86,B000001,8600,8619,0,0,NUMERIC,
B_1_C0_9,B000001,500,919,0,0,NUMERIC,
B_1_C0_92,B000001,9200,9219,0,0,NUMERIC,
B_1_C0_93,B000001,9300,9304,0,0,NUMERIC,
B_1_C0_94,B000001,6950,6999,0,0,NUMERIC,
B_1_C0_96,B000001,9600,9619,0,0,NUMERIC,
B_1_C0_97,B000001,9700,9719,0,0,NUMERIC,
B_1_C0_98,B000001,9800,9819,0,0,NUMERIC,
B_1_C0_99,B000001,9900,9919,0,0,NUMERIC,
B_1_C20_103,B000001,10300,10300,2000,2019,NUMERIC,
B_1_C21_103,B000001,10300,10300,2100,2119,NUMERIC,
B_1_C22_100,B000001,7950,7999,2200,2219,NUMERIC,
B_1_C22_102,B000001,10200,10200,2200,2219,NUMERIC,
B_1_C22_103,B000001,10300,10300,2200,2219,NUMERIC,
B_1_C22_22,B000001,2200,2219,2200,2219,NUMERIC,
B_1_C22_25,B000001,2500,2500,2200,2219,NUMERIC,
B_1_C22_26,B000001,2600,2619,2200,2219,NUMERIC,
B_1_C22_27,B000001,2700,2719,2200,2219,NUMERIC,
B_1_C22_28,B000001,2800,2819,2200,2219,NUMERIC,
B_1_C22_29,B000001,2900,2919,2200,2219,NUMERIC,
B_1_C22_30,B000001,2140,2159,2200,2219,NUMERIC,
B_1_C22_30,B000001,2080,2099,2200,2219,NUMERIC,
B_1_C22_30,B000001,2060,2079,2200,2219,NUMERIC,
B_1_C22_30,B000001,2180,2199,2200,2219,NUMERIC,
B_1_C22_30,B000001,2040,2059,2200,2219,NUMERIC,
B_1_C22_30,B000001,2120,2139,2200,2219,NUMERIC,
B_1_C22_31,B000001,3100,3100,2200,2219,NUMERIC,
B_1_C22_3101,B000001,3101,3101,2200,2219,NUMERIC,
B_1_C22_33,B000001,3300,3300,2200,2219,NUMERIC,
B_1_C22_34,B000001,3400,3400,2200,2219,NUMERIC,
B_1_C22_35,B000001,3500,3500,2200,2219,NUMERIC,
B_1_C22_3510,B000001,3510,3510,2200,2219,NUMERIC,
B_1_C22_36,B000001,3600,3600,2200,2219,NUMERIC,
B_1_C22_37,B000001,3700,3729,2200,2219,NUMERIC,
B_1_C22_37,B000001,3540,3549,2200,2219,NUMERIC,
B_1_C22_37,B000001,3220,3229,2200,2219,NUMERIC,
B_1_C22_37,B000001,3330,3339,2200,2219,NUMERIC,
B_1_C22_38,B000001,3800,3829,2200,2219,NUMERIC,
B_1_C22_39,B000001,3900,3929,2200,2219,NUMERIC,
B_1_C22_39,B000001,3070,3079,2200,2219,NUMERIC,
B_1_C22_40,B000001,4000,4029,2200,2219,NUMERIC,
B_1_C22_40,B000001,3020,3029,2200,2219,NUMERIC,
B_1_C22_41,B000001,4100,4129,2200,2219,NUMERIC,
B_1_C22_41,B000001,3450,3459,2200,2219,NUMERIC,
B_1_C22_41,B000001,3630,3639,2200,2219,NUMERIC,
B_1_C22_41,B000001,3440,3449,2200,2219,NUMERIC,
B_1_C22_41,B000001,3030,3039,2200,2219,NUMERIC,
B_1_C22_41,B000001,3260,3269,2200,2219,NUMERIC,
B_1_C22_41,B000001,3230,3239,2200,2219,NUMERIC,
B_1_C22_41,B000001,3430,3439,2200,2219,NUMERIC,
B_1_C22_42,B000001,4200,4229,2200,2219,NUMERIC,
B_1_C22_42,B000001,3470,3479,2200,2219,NUMERIC,
B_1_C22_42,B000001,3320,3329,2200,2219,NUMERIC,
B_1_C22_42,B000001,3190,3199,2200,2219,NUMERIC,
B_1_C22_43,B000001,4300,4329,2200,2219,NUMERIC,
B_1_C22_44,B000001,4400,4429,2200,2219,NUMERIC,
B_1_C22_44,B000001,3480,3489,2200,2219,NUMERIC,
B_1_C22_44,B000001,3060,3069,2200,2219,NUMERIC,
B_1_C22_44,B000001,3350,3359,2200,2219,NUMERIC,
B_1_C22_44,B000001,3240,3249,2200,2219,NUMERIC,
B_1_C22_44,B000001,3380,3389,2200,2219,NUMERIC,
B_1_C22_44,B000001,3050,3059,2200,2219,NUMERIC,
B_1_C22_44,B000001,3180,3189,2200,2219,NUMERIC,
B_1_C22_44,B000001,3650,3659,2200,2219,NUMERIC,
B_1_C22_44,B000001,3420,3429,2200,2219,NUMERIC,
B_1_C22_44,B000001,3390,3399,2200,2219,NUMERIC,
B_1_C22_44,B000001,3360,3369,2200,2219,NUMERIC,
B_1_C22_44,B000001,3640,3649,2200,2219,NUMERIC,
B_1_C22_44,B000001,3340,3349,2200,2219,NUMERIC,
B_1_C22_46,B000001,4600,4629,2200,2219,NUMERIC,
B_1_C22_4650,B000001,4650,4650,2200,2219,NUMERIC,
B_1_C22_47,B000001,4700,4729,2200,2219,NUMERIC,
B_1_C22_48,B000001,4800,4829,2200,2219,NUMERIC,
B_1_C22_49,B000001,4900,4929,2200,2219,NUMERIC,
B_1_C22_49,B000001,3560,3569,2200,2219,NUMERIC,
B_1_C22_50,B000001,5000,5029,2200,2219,NUMERIC,
B_1_C22_50,B000001,3530,3539,2200,2219,NUMERIC,
B_1_C22_51,B000001,5100,5129,2200,2219,NUMERIC,
B_1_C22_52,B000001,5200,5229,2200,2219,NUMERIC,
B_1_C22_53,B000001,5300,5329,2200,2219,NUMERIC,
B_1_C22_53,B000001,3280,3289,2200,2219,NUMERIC,
B_1_C22_53,B000001,3290,3299,2200,2219,NUMERIC,
B_1_C22_53,B000001,3160,3179,2200,2219,NUMERIC,
B_1_C22_53,B000001,3620,3629,2200,2219,NUMERIC,
B_1_C22_53,B000001,3140,3159,2200,2219,NUMERIC,
B_1_C22_53,B000001,3370,3379,2200,2219,NUMERIC,
B_1_C22_53,B000001,3120,3129,2200,2219,NUMERIC,
B_1_C22_54,B000001,5400,5429,2200,2219,NUMERIC,
B_1_C22_55,B000001,5500,5529,2200,2219,NUMERIC,
B_1_C22_56,B000001,5600,5629,2200,2219,NUMERIC,
B_1_C22_57,B000001,5700,5700,2200,2219,NUMERIC,
B_1_C22_58,B000001,5800,5829,2200,2219,NUMERIC,
B_1_C22_59,B000001,3040,3049,2200,2219,NUMERIC,
B_1_C22_59,B000001,3250,3259,2200,2219,NUMERIC,
B_1_C22_59,B000001,3580,3589,2200,2219,NUMERIC,
B_1_C22_59,B000001,3550,3559,2200,2219,NUMERIC,
B_1_C22_59,B000001,3520,3529,2200,2219,NUMERIC,
B_1_C22_59,B000001,3950,3999,2200,2219,NUMERIC,
B_1_C22_60,B000001,6000,6099,2200,2219,NUMERIC,
B_1_C22_61,B000001,6100,6119,2200,2219,NUMERIC,
B_1_C22_6201,B000001,6201,6210,2200,2219,NUMERIC,
B_1_C22_63,B000001,4040,4049,2200,2219,NUMERIC,
B_1_C22_63,B000001,4050,4059,2200,2219,NUMERIC,
B_1_C22_63,B000001,4950,4999,2200,2219,NUMERIC,
B_1_C22_6350,B000001,6310,6319,2200,2219,NUMERIC,
B_1_C22_6350,B000001,6350,6364,2200,2219,NUMERIC,
B_1_C22_6360,B000001,6320,6344,2200,2219,NUMERIC,
B_1_C22_64,B000001,6400,6400,2200,2219,NUMERIC,
B_1_C22_65,B000001,6500,6500,2200,2219,NUMERIC,
B_1_C22_66,B000001,6600,6619,2200,2219,NUMERIC,
B_1_C22_66,B000001,6620,6624,2200,2219,NUMERIC,
B_1_C22_67,B000001,6700,6719,2200,2219,NUMERIC,
B_1_C22_67,B000001,6720,6724,2200,2219,NUMERIC,
B_1_C22_68,B000001,5950,5999,2200,2219,NUMERIC,
B_1_C22_69,B000001,6900,6909,2200,2219,NUMERIC,
B_1_C22_6910,B000001,6910,6919,2200,2219,NUMERIC,
B_1_C22_6920,B000001,6920,6929,2200,2219,NUMERIC,
B_1_C22_6930,B000001,6930,6939,2200,2219,NUMERIC,
B_1_C22_6940,B000001,6940,6949,2200,2219,NUMERIC,
B_1_C22_70,B000001,7000,7000,2200,2219,NUMERIC,
B_1_C22_71,B000001,7100,7109,2200,2219,NUMERIC,
B_1_C22_82,B000001,8200,8200,2200,2219,NUMERIC,
B_1_C22_83,B000001,8300,8300,2200,2219,NUMERIC,
B_1_C22_84,B000001,8400,8400,2200,2219,NUMERIC,
B_1_C22_85,B000001,8500,8500,2200,2219,NUMERIC,
B_1_C22_8510,B000001,8510,8510,2200,2219,NUMERIC,
B_1_C22_8520,B000001,8520,8520,2200,2219,NUMERIC,
B_1_C22_86,B000001,8600,8619,2200,2219,NUMERIC,
B_1_C22_92,B000001,9200,9219,2200,2219,NUMERIC,
B_1_C22_93,B000001,9300,9304,2200,2219,NUMERIC,
B_1_C22_94,B000001,6950,6999,2200,2219,NUMERIC,
B_1_C22_96,B000001,9600,9619,2200,2219,NUMERIC,
B_1_C22_97,B000001,9700,9719,2200,2219,NUMERIC,
B_1_C22_98,B000001,9800,9819,2200,2219,NUMERIC,
B_1_C22_99,B000001,9900,9919,2200,2219,NUMERIC,
B_1_C23_100,B000001,7950,7999,2300,2319,NUMERIC,
B_1_C23_102,B000001,10200,10200,2300,2319,NUMERIC,
B_1_C23_103,B000001,10300,10300,2300,2319,NUMERIC,
B_1_C23_23,B000001,2300,2319,2300,2319,NUMERIC,
B_1_C23_25,B000001,2500,2500,2300,2319,NUMERIC,
B_1_C23_26,B000001,2600,2619,2300,2319,NUMERIC,
B_1_C23_27,B000001,2700,2719,2300,2319,NUMERIC,
B_1_C23_28,B000001,2800,2819,2300,2319,NUMERIC,
B_1_C23_29,B000001,2900,2919,2300,2319,NUMERIC,
B_1_C23_30,B000001,2140,2159,2300,2319,NUMERIC,
B_1_C23_30,B000001,2080,2099,2300,2319,NUMERIC,
B_1_C23_30,B000001,2060,2079,2300,2319,NUMERIC,
B_1_C23_30,B000001,2180,2199,2300,2319,NUMERIC,
B_1_C23_30,B000001,2040,2059,2300,2319,NUMERIC,
B_1_C23_30,B000001,2120,2139,2300,2319,NUMERIC,
B_1_C23_31,B000001,3100,3100,2300,2319,NUMERIC,
B_1_C23_3101,B000001,3101,3101,2300,2319,NUMERIC,
B_1_C23_33,B000001,3300,3300,2300,2319,NUMERIC,
B_1_C23_34,B000001,3400,3400,2300,2319,NUMERIC,
B_1_C23_35,B000001,3500,3500,2300,2319,NUMERIC,
B_1_C23_3510,B000001,3510,3510,2300,2319,NUMERIC,
B_1_C23_36,B000001,3600,3600,2300,2319,NUMERIC,
B_1_C23_37,B000001,3700,3729,2300,2319,NUMERIC,
B_1_C23_37,B000001,3540,3549,2300,2319,NUMERIC,
B_1_C23_37,B000001,3220,3229,2300,2319,NUMERIC,
B_1_C23_37,B000001,3330,3339,2300,2319,NUMERIC,
B_1_C23_38,B000001,3800,3829,2300,2319,NUMERIC,
B_1_C23_39,B000001,3900,3929,2300,2319,NUMERIC,
B_1_C23_39,B000001,3070,3079,2300,2319,NUMERIC,
B_1_C23_40,B000001,4000,4029,2300,2319,NUMERIC,
B_1_C23_40,B000001,3020,3029,2300,2319,NUMERIC,
B_1_C23_41,B000001,4100,4129,2300,2319,NUMERIC,
B_1_C23_41,B000001,3450,3459,2300,2319,NUMERIC,
B_1_C23_41,B000001,3630,3639,2300,2319,NUMERIC,
B_1_C23_41,B000001,3440,3449,2300,2319,NUMERIC,
B_1_C23_41,B000001,3030,3039,2300,2319,NUMERIC,
B_1_C23_41,B000001,3260,3269,2300,2319,NUMERIC,
B_1_C23_41,B000001,3230,3239,2300,2319,NUMERIC,
B_1_C23_41,B000001,3430,3439,2300,2319,NUMERIC,
B_1_C23_42,B000001,4200,4229,2300,2319,NUMERIC,
B_1_C23_42,B000001,3470,3479,2300,2319,NUMERIC,
B_1_C23_42,B000001,3320,3329,2300,2319,NUMERIC,
B_1_C23_42,B000001,3190,3199,2300,2319,NUMERIC,
B_1_C23_43,B000001,4300,4329,2300,2319,NUMERIC,
B_1_C23_44,B000001,4400,4429,2300,2319,NUMERIC,
B_1_C23_44,B000001,3480,3489,2300,2319,NUMERIC,
B_1_C23_44,B000001,3060,3069,2300,2319,NUMERIC,
B_1_C23_44,B000001,3350,3359,2300,2319,NUMERIC,
B_1_C23_44,B000001,3240,3249,2300,2319,NUMERIC,
B_1_C23_44,B000001,3380,3389,2300,2319,NUMERIC,
B_1_C23_44,B000001,3050,3059,2300,2319,NUMERIC,
B_1_C23_44,B000001,3180,3189,2300,2319,NUMERIC,
B_1_C23_44,B000001,3650,3659,2300,2319,NUMERIC,
B_1_C23_44,B000001,3420,3429,2300,2319,NUMERIC,
B_1_C23_44,B000001,3390,3399,2300,2319,NUMERIC,
B_1_C23_44,B000001,3360,3369,2300,2319,NUMERIC,
B_1_C23_44,B000001,3640,3649,2300,2319,NUMERIC,
B_1_C23_44,B000001,3340,3349,2300,2319,NUMERIC,
B_1_C23_46,B000001,4600,4629,2300,2319,NUMERIC,
B_1_C23_4650,B000001,4650,4650,2300,2319,NUMERIC,
B_1_C23_47,B000001,4700,4729,2300,2319,NUMERIC,
B_1_C23_48,B000001,4800,4829,2300,2319,NUMERIC,
B_1_C23_49,B000001,4900,4929,2300,2319,NUMERIC,
B_1_C23_49,B000001,3560,3569,2300,2319,NUMERIC,
B_1_C23_50,B000001,5000,5029,2300,2319,NUMERIC,
B_1_C23_50,B000001,3530,3539,2300,2319,NUMERIC,
B_1_C23_51,B000001,5100,5129,2300,2319,NUMERIC,
B_1_C23_52,B000001,5200,5229,2300,2319,NUMERIC,
B_1_C23_53,B000001,5300,5329,2300,2319,NUMERIC,
B_1_C23_53,B000001,3280,3289,2300,2319,NUMERIC,
B_1_C23_53,B000001,3290,3299,2300,2319,NUMERIC,
B_1_C23_53,B000001,3160,3179,2300,2319,NUMERIC,
B_1_C23_53,B000001,3620,3629,2300,2319,NUMERIC,
B_1_C23_53,B000001,3140,3159,2300,2319,NUMERIC,
B_1_C23_53,B000001,3370,3379,2300,2319,NUMERIC,
B_1_C23_53,B000001,3120,3129,2300,2319,NUMERIC,
B_1_C23_54,B000001,5400,5429,2300,2319,NUMERIC,
B_1_C23_55,B000001,5500,5529,2300,2319,NUMERIC,
B_1_C23_56,B000001,5600,5629,2300,2319,NUMERIC,
B_1_C23_57,B000001,5700,5700,2300,2319,NUMERIC,
B_1_C23_58,B000001,5800,5829,2300,2319,NUMERIC,
B_1_C23_59,B000001,3040,3049,2300,2319,NUMERIC,
B_1_C23_59,B000001,3250,3259,2300,2319,NUMERIC,
B_1_C23_59,B000001,3580,3589,2300,2319,NUMERIC,
B_1_C23_59,B000001,3550,3559,2300,2319,NUMERIC,
B_1_C23_59,B000001,3520,3529,2300,2319,NUMERIC,
B_1_C23_59,B000001,3950,3999,2300,2319,NUMERIC,
B_1_C23_60,B000001,6000,6099,2300,2319,NUMERIC,
B_1_C23_61,B000001,6100,6119,2300,2319,NUMERIC,
B_1_C23_6201,B000001,6201,6210,2300,2319,NUMERIC,
B_1_C23_63,B000001,4040,4049,2300,2319,NUMERIC,
B_1_C23_63,B000001,4050,4059,2300,2319,NUMERIC,
B_1_C23_63,B000001,4950,4999,2300,2319,NUMERIC,
B_1_C23_6350,B000001,6310,6319,2300,2319,NUMERIC,
B_1_C23_6350,B000001,6350,6364,2300,2319,NUMERIC,
B_1_C23_6360,B000001,6320,6344,2300,2319,NUMERIC,
B_1_C23_64,B000001,6400,6400,2300,2319,NUMERIC,
B_1_C23_65,B000001,6500,6500,2300,2319,NUMERIC,
B_1_C23_66,B000001,6600,6619,2300,2319,NUMERIC,
B_1_C23_66,B000001,6620,6624,2300,2319,NUMERIC,
B_1_C23_67,B000001,6700,6719,2300,2319,NUMERIC,
B_1_C23_67,B000001,6720,6724,2300,2319,NUMERIC,
B_1_C23_68,B000001,5950,5999,2300,2319,NUMERIC,
B_1_C23_69,B000001,6900,6909,2300,2319,NUMERIC,
B_1_C23_6910,B000001,6910,6919,2300,2319,NUMERIC,
B_1_C23_6920,B000001,6920,6929,2300,2319,NUMERIC,
B_1_C23_6930,B000001,6930,6939,2300,2319,NUMERIC,
B_1_C23_6940,B000001,6940,6949,2300,2319,NUMERIC,
B_1_C23_70,B000001,7000,7000,2300,2319,NUMERIC,
B_1_C23_71,B000001,7100,7109,2300,2319,NUMERIC,
B_1_C23_82,B000001,8200,8200,2300,2319,NUMERIC,
B_1_C23_83,B000001,8300,8300,2300,2319,NUMERIC,
B_1_C23_84,B000001,8400,8400,2300,2319,NUMERIC,
B_1_C23_85,B000001,8500,8500,2300,2319,NUMERIC,
B_1_C23_8510,B000001,8510,8510,2300,2319,NUMERIC,
B_1_C23_8520,B000001,8520,8520,2300,2319,NUMERIC,
B_1_C23_86,B000001,8600,8619,2300,2319,NUMERIC,
B_1_C23_92,B000001,9200,9219,2300,2319,NUMERIC,
B_1_C23_93,B000001,9300,9304,2300,2319,NUMERIC,
B_1_C23_94,B000001,6950,6999,2300,2319,NUMERIC,
B_1_C23_96,B000001,9600,9619,2300,2319,NUMERIC,
B_1_C23_97,B000001,9700,9719,2300,2319,NUMERIC,
B_1_C23_98,B000001,9800,9819,2300,2319,NUMERIC,
B_1_C23_99,B000001,9900,9919,2300,2319,NUMERIC,
B_1_C24_103,B000001,10300,10300,2400,2499,NUMERIC,
B_1_C27_100,B000001,7950,7999,2700,2700,NUMERIC,
B_1_C27_26,B000001,2600,2619,2700,2700,NUMERIC,
B_1_C27_27,B000001,2700,2719,2700,2700,NUMERIC,
B_1_C27_28,B000001,2800,2819,2700,2700,NUMERIC,
B_1_C27_29,B000001,2900,2919,2700,2700,NUMERIC,
B_1_C27_30,B000001,2140,2159,2700,2700,NUMERIC,
B_1_C27_30,B000001,2080,2099,2700,2700,NUMERIC,
B_1_C27_30,B000001,2060,2079,2700,2700,NUMERIC,
B_1_C27_30,B000001,2180,2199,2700,2700,NUMERIC,
B_1_C27_30,B000001,2040,2059,2700,2700,NUMERIC,
B_1_C27_30,B000001,2120,2139,2700,2700,NUMERIC,
B_1_C27_37,B000001,3700,3729,2700,2700,NUMERIC,
B_1_C27_37,B000001,3540,3549,2700,2700,NUMERIC,
B_1_C27_37,B000001,3220,3229,2700,2700,NUMERIC,
B_1_C27_37,B000001,3330,3339,2700,2700,NUMERIC,
B_1_C27_38,B000001,3800,3829,2700,2700,NUMERIC,
B_1_C27_39,B000001,3900,3929,2700,2700,NUMERIC,
B_1_C27_39,B000001,3070,3079,2700,2700,NUMERIC,
B_1_C27_40,B000001,4000,4029,2700,2700,NUMERIC,
B_1_C27_40,B000001,3020,3029,2700,2700,NUMERIC,
B_1_C27_41,B000001,4100,4129,2700,2700,NUMERIC,
B_1_C27_41,B000001,3450,3459,2700,2700,NUMERIC,
B_1_C27_41,B000001,3630,3639,2700,2700,NUMERIC,
B_1_C27_41,B000001,3440,3449,2700,2700,NUMERIC,
B_1_C27_41,B000001,3030,3039,2700,2700,NUMERIC,
B_1_C27_41,B000001,3260,3269,2700,2700,NUMERIC,
B_1_C27_41,B000001,3230,3239,2700,2700,NUMERIC,
B_1_C27_41,B000001,3430,3439,2700,2700,NUMERIC,
B_1_C27_42,B000001,4200,4229,2700,2700,NUMERIC,
B_1_C27_42,B000001,3470,3479,2700,2700,NUMERIC,
B_1_C27_42,B000001,3320,3329,2700,2700,NUMERIC,
B_1_C27_42,B000001,3190,3199,2700,2700,NUMERIC,
B_1_C27_43,B000001,4300,4329,2700,2700,NUMERIC,
B_1_C27_44,B000001,4400,4429,2700,2700,NUMERIC,
B_1_C27_44,B000001,3480,3489,2700,2700,NUMERIC,
B_1_C27_44,B000001,3060,3069,2700,2700,NUMERIC,
B_1_C27_44,B000001,3350,3359,2700,2700,NUMERIC,
B_1_C27_44,B000001,3240,3249,2700,2700,NUMERIC,
B_1_C27_44,B000001,3380,3389,2700,2700,NUMERIC,
B_1_C27_44,B000001,3050,3059,2700,2700,NUMERIC,
B_1_C27_44,B000001,3180,3189,2700,2700,NUMERIC,
B_1_C27_44,B000001,3650,3659,2700,2700,NUMERIC,
B_1_C27_44,B000001,3420,3429,2700,2700,NUMERIC,
B_1_C27_44,B000001,3390,3399,2700,2700,NUMERIC,
B_1_C27_44,B000001,3360,3369,2700,2700,NUMERIC,
B_1_C27_44,B000001,3640,3649,2700,2700,NUMERIC,
B_1_C27_44,B000001,3340,3349,2700,2700,NUMERIC,
B_1_C27_46,B000001,4600,4629,2700,2700,NUMERIC,
B_1_C27_47,B000001,4700,4729,2700,2700,NUMERIC,
B_1_C27_48,B000001,4800,4829,2700,2700,NUMERIC,
B_1_C27_49,B000001,4900,4929,2700,2700,NUMERIC,
B_1_C27_49,B000001,3560,3569,2700,2700,NUMERIC,
B_1_C27_50,B000001,5000,5029,2700,2700,NUMERIC,
B_1_C27_50,B000001,3530,3539,2700,2700,NUMERIC,
B_1_C27_51,B000001,5100,5129,2700,2700,NUMERIC,
B_1_C27_52,B000001,5200,5229,2700,2700,NUMERIC,
B_1_C27_53,B000001,5300,5329,2700,2700,NUMERIC,
B_1_C27_53,B000001,3280,3289,2700,2700,NUMERIC,
B_1_C27_53,B000001,3290,3299,2700,2700,NUMERIC,
B_1_C27_53,B000001,3160,3179,2700,2700,NUMERIC,
B_1_C27_53,B000001,3620,3629,2700,2700,NUMERIC,
B_1_C27_53,B000001,3140,3159,2700,2700,NUMERIC,
B_1_C27_53,B000001,3370,3379,2700,2700,NUMERIC,
B_1_C27_53,B000001,3120,3129,2700,2700,NUMERIC,
B_1_C27_54,B000001,5400,5429,2700,2700,NUMERIC,
B_1_C27_55,B000001,5500,5529,2700,2700,NUMERIC,
B_1_C27_56,B000001,5600,5629,2700,2700,NUMERIC,
B_1_C27_58,B000001,5800,5829,2700,2700,NUMERIC,
B_1_C27_59,B000001,3040,3049,2700,2700,NUMERIC,
B_1_C27_59,B000001,3250,3259,2700,2700,NUMERIC,
B_1_C27_59,B000001,3580,3589,2700,2700,NUMERIC,
B_1_C27_59,B000001,3550,3559,2700,2700,NUMERIC,
B_1_C27_59,B000001,3520,3529,2700,2700,NUMERIC,
B_1_C27_59,B000001,3950,3999,2700,2700,NUMERIC,
B_1_C27_60,B000001,6000,6099,2700,2700,NUMERIC,
B_1_C27_61,B000001,6100,6119,2700,2700,NUMERIC,
